"Product ID";Immagine;Nome;Riferimento;Categoria;"Prezzo (tasse escl.)";"Prezzo (tasse incl.)";Quantità;Stato;Posizione
10923;https://horecamart.it//6-sottopiatti-silk-in-vetro-effetto-seta-colore-perla-cm-32.jpg;"6 sottopiatti Silk in vetro effetto seta colore perla cm 32";2375709;Home;52.418033;63.95;100;0
10922;https://horecamart.it//6-piatti-frutta-silk-in-vetro-effetto-seta-colore-perla-cm-22.jpg;"6 piatti frutta Silk in vetro effetto seta colore perla cm 22";2375703;Home;23.729508;28.95;100;0
10921;https://horecamart.it//6-piatti-fondi-silk-in-vetro-effetto-seta-colore-perla-cm-21.jpg;"6 piatti fondi Silk in vetro effetto seta colore perla cm 21";2375702;Home;23.729508;28.95;100;0
10920;https://horecamart.it//6-piatti-piani-silk-in-vetro-effetto-seta-colore-perla-cm-28.jpg;"6 piatti piani Silk in vetro effetto seta colore perla cm 28";2375701;Home;26.188525;31.95;100;0
10919;https://horecamart.it/30246/alzata-con-piede-silk-in-vetro-effetto-seta-colore-oro-cm-28.jpg;"Alzata con piede Silk in vetro effetto seta colore oro cm 28";6346428;Alzatine;14.713115;17.95;100;0
10918;https://horecamart.it/30245/alzata-con-piede-silk-in-vetro-effetto-seta-colore-oro-cm-21.jpg;"Alzata con piede Silk in vetro effetto seta colore oro cm 21";6346421;Alzatine;11.434426;13.95;500;0
10917;https://horecamart.it/30244/centrotavola-ovale-silk-in-vetro-effetto-seta-colore-oro-cm-315.jpg;"Centrotavola ovale Silk in vetro effetto seta colore oro cm 31,5";6346232;Centrotavola;8.975410;10.95;200;0
10916;https://horecamart.it/30243/centrotavola-silk-in-vetro-effetto-seta-colore-oro-cm-40.jpg;"Centrotavola Silk in vetro effetto seta colore oro cm 40";6346140;Centrotavola;13.893443;16.95;200;0
10915;https://horecamart.it/30242/centrotavola-silk-in-vetro-effetto-seta-colore-oro-cm-30.jpg;"Centrotavola Silk in vetro effetto seta colore oro cm 30";6346130;Centrotavola;8.975410;10.95;200;0
10914;https://horecamart.it/30241/coppetta-silk-in-vetro-effetto-seta-colore-oro-cm-15.jpg;"Coppetta Silk in vetro effetto seta colore oro cm 15";6346055;Vetro;3.237705;3.95;200;0
10913;https://horecamart.it/30240/coppa-silk-in-vetro-effetto-seta-colore-oro-cm-22.jpg;"Coppa Silk in vetro effetto seta colore oro cm 22";6346042;Vetro;6.516393;7.95;50;0
10912;https://horecamart.it/30238/set-6-sottopiatti-silk-in-vetro-effetto-seta-colore-oro-cm-32.jpg;"Set 6 sottopiatti Silk in vetro effetto seta colore oro cm 32";2375509;Sottopiatti;52.418033;63.95;100;0
10911;https://horecamart.it/30237/set-6-piatti-frutta-silk-in-vetro-effetto-seta-colore-rosso-cm-22.jpg;"Set 6 piatti frutta Silk in vetro effetto seta colore rosso cm 22";2375503;Home;23.729508;28.95;200;0
10910;https://horecamart.it/30236/6-piatti-fondi-silk-in-vetro-effetto-seta-colore-rosso-cm-21.jpg;"6 piatti fondi Silk in vetro effetto seta colore rosso cm 21";2375502;Fondi;23.729508;28.95;200;0
10909;https://horecamart.it/30235/set-6-piatti-piani-silk-in-vetro-effetto-seta-colore-oro-cm-28.jpg;"Set 6 piatti piani Silk in vetro effetto seta colore oro cm 28";2375501;Piani;26.188525;31.95;200;0
10908;https://horecamart.it/30234/alzata-con-piede-silk-in-vetro-effetto-seta-colore-rosso-cm-28.jpg;"Alzata con piede Silk in vetro effetto seta colore rosso cm 28";6345428;Alzatine;14.713115;17.95;100;0
10907;https://horecamart.it/30233/alzata-con-piede-silk-in-vetro-effetto-seta-colore-rosso-cm-21.jpg;"Alzata con piede Silk in vetro effetto seta colore rosso cm 21";6345421;Alzatine;11.434426;13.95;100;0
10906;https://horecamart.it/30232/centrotavola-ovale-silk-in-vetro-effetto-seta-colore-rosso-cm-30x205.jpg;"Centrotavola ovale Silk in vetro effetto seta colore rosso cm 30x20,5";6345232;Centrotavola;8.975410;10.95;500;0
10905;https://horecamart.it/30231/centrotavola-silk-in-vetro-effetto-seta-colore-rosso-cm-40.jpg;"Centrotavola Silk in vetro effetto seta colore rosso cm 40";6345140;Centrotavola;13.893443;16.95;200;0
10904;https://horecamart.it/30230/centrotavola-silk-in-vetro-effetto-seta-colore-rosso-cm-30.jpg;"Centrotavola Silk in vetro effetto seta colore rosso cm 30";6345130;Centrotavola;8.975410;10.95;200;0
10903;https://horecamart.it//set-6-coppette-silk-in-vetro-effetto-seta-colore-rosso-cm-15.jpg;"Set 6 coppette Silk in vetro effetto seta colore rosso cm 15";2375355;Vetro;17.991803;21.95;0;1
10902;https://horecamart.it/30229/coppa-silk-in-vetro-effetto-seta-colore-rosso-cm-22.jpg;"Coppa Silk in vetro effetto seta colore rosso cm 22";6345042;Natale;6.516393;7.95;200;0
10901;https://horecamart.it//set-6-sottopiatti-silk-in-vetro-effetto-seta-colore-rosso-cm-32.jpg;"Set 6 sottopiatti Silk in vetro effetto seta colore rosso cm 32";2375309;Home;52.418033;63.95;0;1
10900;https://horecamart.it/30228/set-6-piatti-frutta-silk-in-vetro-effetto-seta-colore-rosso-cm-22.jpg;"Set 6 piatti frutta Silk in vetro effetto seta colore rosso cm 22";2375303;Frutta;23.729508;28.95;100;0
10899;https://horecamart.it/30227/set-6-piatti-fondi-silk-in-vetro-effetto-seta-colore-rosso-cm-21.jpg;"Set 6 piatti fondi Silk in vetro effetto seta colore rosso cm 21";2375302;Fondi;23.729508;28.95;100;0
